id_item,id_pedido,id_produto,quantidade,preco_venda,desconto
1841,955,1,3,181.83,0
1842,956,36,2,136.65,0
1843,956,32,1,96.97,13.45
1844,957,61,1,426.71,0
1845,958,35,1,326.4,0
1846,959,75,1,393.01,57.32
1847,959,7,3,423.39,0
1848,960,12,1,169.86,0
1849,960,43,1,602.52,0
1850,961,39,1,73.56,7.87
1851,962,67,1,1365.46,0
1852,962,9,1,78.13,12.54
1853,963,39,2,68.59,0
1854,964,3,1,505.19,0
1855,964,59,1,277.05,0
1856,965,36,1,133.96,0
1857,965,12,1,152.82,0
1858,966,15,1,101.56,0
1859,966,22,1,396.34,19.03
1860,966,61,1,417.9,70.38
1861,967,34,1,762.68,0
1862,968,24,1,680.02,0
1863,969,63,1,671.54,0
1864,969,1,1,191.09,0
1865,969,11,1,64.72,0
1866,970,12,3,153.73,13.01
1867,971,71,3,2727.41,0
1868,972,8,1,1247.36,209.24
1869,972,32,1,91.64,13.26
1870,972,79,1,245.2,0
1871,973,55,1,956.4,0
1872,973,33,1,567.6,0
1873,974,32,2,90.41,0
1874,974,52,1,2572.29,0
1875,975,58,1,1115.58,0
1876,975,64,1,704.69,34.58
1877,976,49,1,158.84,0
1878,977,53,1,221.13,0
1879,977,37,3,285.59,0
1880,977,75,1,397.85,0
1881,977,10,1,357.02,62.19
1882,977,17,1,217.28,0
1883,978,59,3,277.2,0
1884,979,45,1,361.38,0
1885,980,20,1,180.26,0
1886,980,76,1,1020.6,0
1887,980,78,1,407.94,0
1888,980,71,1,2800.5,135.02
1889,981,23,1,433.25,0
1890,982,32,1,93.46,13.52
1891,982,13,1,383.5,0
1892,982,42,1,304.92,0
1893,983,60,3,766.3,0
1894,984,9,2,80.63,0
1895,984,40,2,361.54,0
1896,985,16,1,334.11,0
1897,986,70,1,598.65,0
1898,987,42,2,285.85,42.27
1899,988,18,1,401.06,43.23
1900,988,38,1,715.27,121.51
1901,988,2,4,585.24,0
1902,988,43,1,675.27,0
1903,989,17,3,237.68,0
1904,989,73,3,369.54,0
1905,990,52,2,2551.0,0
1906,990,69,1,183.25,0
1907,990,17,1,216.45,0
1908,991,62,2,594.21,0
1909,991,20,3,179.54,0
1910,992,40,1,334.08,21.32
1911,993,25,1,774.8,0
1912,994,7,1,414.76,0
1913,995,45,1,336.71,0
1914,996,23,1,427.26,0
1915,996,6,1,435.17,0
1916,996,19,1,2252.71,0
1917,997,24,2,726.09,0
1918,998,37,1,265.14,0
1919,998,71,1,2862.06,0
1920,998,78,1,393.83,0
1921,999,1,1,193.47,19.48
1922,999,61,1,426.27,0
1923,999,53,2,222.49,0
1924,999,42,1,296.02,0
1925,1000,11,1,63.19,7.63
1926,1000,35,1,331.19,0
1927,1001,70,2,655.39,0
1928,1002,58,1,1166.28,0
1929,1003,32,1,98.16,10.19
1930,1003,78,1,384.69,25.73
1931,1004,2,2,561.72,18.4
1932,1004,40,2,355.84,0
1933,1004,41,1,2994.3,0
1934,1005,27,1,260.13,44.47
1935,1006,31,1,509.35,0
1936,1006,66,1,115.89,0
1937,1007,57,1,85.84,0
1938,1007,69,1,169.97,0
1939,1008,56,2,338.47,22.17
1940,1009,17,1,219.06,0
1941,1009,26,1,865.76,0
1942,1010,7,1,415.28,0
1943,1010,56,1,373.87,20.65
1944,1011,16,2,347.16,0
1945,1011,77,3,136.1,8.16
1946,1011,79,2,248.64,0
1947,1011,12,1,157.41,12.71
1948,1011,70,1,609.24,0
1949,1012,16,1,340.07,60.92
1950,1013,21,1,123.06,0
1951,1013,19,1,2338.01,319.55
1952,1013,3,1,519.33,0
1953,1014,69,1,177.55,22.39
1954,1015,57,2,87.42,0
1955,1016,74,1,386.42,0
1956,1016,44,2,307.66,28.03
1957,1016,32,1,95.55,0
1958,1017,47,2,425.82,0
1959,1017,30,1,2460.41,0
1960,1017,2,3,553.3,0
1961,1017,18,1,367.99,0
1962,1018,31,1,482.72,0
1963,1019,6,1,424.8,0
1964,1020,55,2,1026.92,0
1965,1020,35,1,307.54,14.68
1966,1021,31,1,466.89,56.61
1967,1022,26,2,824.38,0
1968,1023,77,1,123.55,0
1969,1023,47,1,444.21,61.07
1970,1024,18,2,388.75,0
1971,1025,38,4,694.09,54.04
1972,1025,42,2,307.36,0
1973,1025,33,1,564.8,0
1974,1025,35,1,299.36,0
1975,1026,77,1,127.52,20.78
1976,1026,50,2,161.23,0
1977,1027,22,1,388.81,40.44
1978,1028,41,1,3016.91,0
1979,1028,53,1,224.31,24.96
1980,1029,2,1,618.19,57.64
1981,1030,3,2,476.44,0
1982,1030,17,1,224.45,6.88
1983,1030,26,1,847.65,0
1984,1030,46,1,447.42,41.83
1985,1031,57,1,88.39,6.66
1986,1032,76,1,955.24,130.34
1987,1033,47,1,478.54,0
1988,1033,28,1,142.62,24.25
1989,1033,13,1,367.42,0
1990,1033,41,1,3082.16,0
1991,1034,52,1,2827.05,0
1992,1034,75,1,376.8,0
1993,1034,28,1,141.7,0
1994,1034,55,1,947.05,0
1995,1035,24,3,738.73,0
1996,1036,12,1,150.63,0
1997,1036,70,1,609.31,0
1998,1036,34,1,765.07,116.76
1999,1037,78,1,417.73,75.08
2000,1037,62,1,564.91,64.46
2001,1038,31,2,509.02,0
2002,1039,59,2,280.14,26.86
2003,1039,49,3,162.08,0
2004,1039,80,1,846.86,0
2005,1040,18,1,374.69,0
2006,1041,1,1,190.11,28.47
2007,1042,38,1,668.28,0
2008,1042,18,1,391.85,0
2009,1043,62,1,569.54,89.08
2010,1044,17,1,240.57,0
2011,1044,50,1,158.18,17.82
2012,1045,4,1,3693.94,0
2013,1046,28,1,138.09,23.6
2014,1046,20,1,189.84,0
2015,1046,24,1,685.75,0
2016,1046,56,2,330.44,0
2017,1046,17,1,229.83,19.94
2018,1047,79,1,264.61,0
2019,1048,37,1,284.5,0
2020,1049,39,2,68.08,0
2021,1049,7,2,413.56,0
2022,1049,17,1,226.02,0
2023,1050,1,2,185.62,29.03
2024,1051,52,1,2697.03,0
2025,1052,52,3,2773.14,0
2026,1052,34,1,772.48,0
2027,1053,14,3,483.82,0
2028,1053,67,1,1380.03,0
2029,1054,36,2,129.14,0
2030,1054,77,1,122.26,0
2031,1055,41,1,3243.18,497.93
2032,1055,2,2,585.88,29.16
2033,1055,37,1,276.32,0
2034,1056,13,1,363.03,0
2035,1057,10,1,358.75,0
2036,1057,14,1,426.8,56.66
2037,1057,43,1,655.28,0
2038,1058,25,2,809.35,0
2039,1059,64,1,768.4,0
2040,1060,51,2,128.77,0
2041,1061,66,2,119.68,0
2042,1062,58,1,1141.25,0
2043,1063,70,3,619.6,0
2044,1064,10,4,342.23,0
2045,1065,48,1,3377.64,0
2046,1065,52,1,2821.76,95.02
2047,1066,66,1,121.16,0
2048,1066,55,2,971.11,0
2049,1067,1,2,195.9,0
2050,1068,16,1,335.23,0
2051,1069,11,1,62.69,4.91
2052,1070,58,1,1158.61,0
2053,1070,65,1,839.12,0
2054,1070,53,2,222.34,0
2055,1070,36,1,132.77,4.12
2056,1071,58,1,1176.25,0
2057,1072,17,1,223.96,0
2058,1072,38,1,670.76,109.85
2059,1073,34,1,788.42,0
2060,1073,9,1,82.52,9.03
2061,1073,66,3,126.88,18.57
2062,1074,61,1,428.31,0
2063,1074,6,1,429.75,0
2064,1074,9,1,83.21,0
2065,1075,23,1,419.93,0
2066,1076,69,1,175.99,0
2067,1076,29,2,210.56,0
2068,1077,56,1,366.27,0
2069,1078,74,1,379.0,0
2070,1078,63,1,619.25,0
2071,1079,68,1,122.6,0
2072,1079,2,1,611.11,0
2073,1080,66,1,119.25,0
2074,1080,2,1,571.86,46.04
2075,1081,71,1,2679.74,328.4
2076,1081,6,1,431.29,0
2077,1081,18,1,377.24,62.89
2078,1082,18,1,396.11,0
2079,1082,43,1,667.18,42.77
2080,1083,57,1,90.22,0
2081,1083,59,1,290.8,22.19
2082,1084,55,4,1035.07,0
2083,1084,35,1,319.17,0
2084,1085,78,1,415.57,0
2085,1086,36,1,127.46,0
2086,1086,14,1,483.24,0
2087,1087,47,1,457.5,45.24
2088,1087,71,2,2631.39,0
2089,1088,57,1,84.12,0
2090,1089,28,1,144.21,0
2091,1089,12,2,152.37,0
2092,1089,48,1,3390.78,0
2093,1090,44,1,291.03,0
2094,1090,73,3,374.61,37.1
2095,1090,40,1,358.06,44.29
2096,1091,4,1,3691.75,503.05
2097,1091,20,2,195.8,0
2098,1091,22,1,394.34,0
2099,1091,30,1,2358.45,0
2100,1092,60,4,810.93,0
2101,1093,57,1,87.71,9.54
2102,1094,70,1,601.35,0
2103,1094,80,1,854.16,0
2104,1094,6,1,423.66,0
2105,1094,58,2,1118.66,0
2106,1094,27,1,263.9,0
2107,1095,27,1,275.92,0
2108,1096,52,1,2726.47,0
2109,1096,11,1,69.45,0
2110,1097,43,1,664.14,112.41
2111,1097,12,1,161.63,0
2112,1098,13,2,338.93,0
2113,1098,66,1,117.77,0
2114,1098,18,2,395.38,0
2115,1099,76,1,960.02,108.7
2116,1100,78,2,393.75,0
2117,1101,56,1,349.62,47.92
2118,1101,39,1,70.06,0
2119,1102,67,4,1328.07,0
2120,1102,29,1,227.02,0
2121,1103,22,1,371.47,0
2122,1103,28,1,143.42,0
2123,1104,46,1,453.52,0
2124,1104,17,1,221.51,0
2125,1104,12,1,156.92,0
2126,1104,68,1,110.53,4.38
2127,1105,7,3,440.38,0
2128,1105,14,2,438.14,0
2129,1105,20,1,180.34,0
2130,1106,69,2,175.42,0
2131,1106,78,2,414.35,0
2132,1106,10,2,339.6,0
2133,1107,35,1,319.64,56.4
2134,1108,38,3,729.16,0
2135,1108,4,1,3704.78,0
2136,1109,9,3,80.14,0
2137,1109,56,2,351.96,16.84
2138,1109,28,1,138.64,0
2139,1110,77,1,128.24,0
2140,1110,19,2,2408.06,372.0
2141,1110,57,1,88.33,0
2142,1110,30,1,2393.05,0
2143,1111,39,1,73.33,0
2144,1112,45,1,329.53,31.28
2145,1113,60,3,782.04,0
2146,1114,33,2,565.99,0
2147,1114,50,1,151.67,18.82
2148,1114,23,1,432.43,0
2149,1115,9,1,77.34,0
2150,1116,10,1,358.27,0
2151,1116,66,3,125.25,18.56
2152,1116,13,1,350.34,0
2153,1117,8,1,1216.66,0
2154,1117,76,2,936.2,0
2155,1118,17,1,221.95,0
2156,1119,26,2,778.59,135.68
2157,1120,4,2,3581.76,0
2158,1120,74,1,393.25,34.04
2159,1121,77,4,128.58,0
2160,1121,49,1,169.75,0
2161,1122,36,2,139.05,18.75
2162,1122,23,1,415.73,0
2163,1122,5,1,458.89,0
2164,1122,18,3,393.27,0
2165,1123,80,1,882.42,0
2166,1123,3,1,513.47,46.49
2167,1124,4,1,3412.1,0
2168,1125,59,1,271.08,0
2169,1126,18,1,384.77,0
2170,1126,49,1,153.83,0
2171,1126,7,2,407.37,0
2172,1127,79,1,255.68,0
2173,1128,63,1,683.65,0
2174,1128,57,1,84.61,13.43
2175,1129,71,3,2787.33,0
2176,1129,42,1,298.42,50.89
2177,1129,1,3,194.01,0
2178,1130,71,1,2578.81,0
2179,1131,74,1,403.11,0
2180,1131,1,1,197.51,27.59
2181,1132,48,1,3411.97,149.85
2182,1132,62,1,603.92,0
2183,1133,76,1,917.24,0
2184,1133,41,1,3156.28,0
2185,1134,56,1,352.31,38.49
2186,1135,7,1,426.84,0
2187,1136,11,1,62.35,4.01
2188,1136,40,1,347.22,0
2189,1136,27,3,247.33,0
2190,1136,75,1,383.41,50.11
2191,1137,41,1,3055.28,0
2192,1137,55,1,1029.32,0
2193,1138,55,2,1031.16,156.01
2194,1139,34,1,815.85,28.54
2195,1140,7,1,415.1,0
2196,1141,43,1,605.89,0
2197,1141,3,1,498.47,0
2198,1141,42,1,274.39,0
2199,1141,18,1,372.66,59.25
2200,1141,22,1,367.6,0
2201,1142,17,2,221.63,17.27
2202,1142,18,2,394.94,22.28
2203,1143,18,1,370.35,0
2204,1144,6,1,407.28,0
2205,1144,10,1,359.37,45.37
2206,1145,67,1,1466.54,0
2207,1146,77,1,135.55,0
2208,1147,17,1,218.94,0
2209,1148,39,1,65.7,7.02
2210,1148,79,1,252.73,0
2211,1148,57,2,90.81,0
2212,1149,59,1,273.83,0
2213,1150,36,1,130.9,0
2214,1150,74,2,383.17,0
2215,1150,71,1,2768.43,0
2216,1151,52,1,2785.25,0
2217,1151,48,1,3394.39,0
2218,1151,43,1,648.78,0
2219,1151,73,1,344.53,0
2220,1151,9,1,76.46,0
2221,1152,21,2,125.81,0
2222,1152,37,3,269.44,0
2223,1153,44,1,296.59,0
2224,1153,27,1,272.56,0
2225,1154,44,1,278.21,0
2226,1154,32,2,91.79,0
2227,1155,14,1,431.33,0
2228,1156,54,3,2969.77,382.81
2229,1156,26,1,810.42,0
2230,1156,71,1,2730.14,0
2231,1157,69,1,175.03,0
2232,1158,78,2,421.72,0
2233,1159,13,1,348.09,0
2234,1160,51,2,125.07,12.42
2235,1161,3,1,485.84,18.87
2236,1162,1,1,190.03,0
2237,1162,13,3,379.47,62.4
2238,1163,36,1,126.76,0
2239,1164,51,1,122.0,6.3
2240,1164,26,1,863.78,135.07
2241,1164,76,1,993.25,151.36
2242,1164,39,1,69.79,0
2243,1164,57,1,93.38,0
2244,1165,28,1,139.96,0
2245,1166,15,1,109.34,0
2246,1166,24,1,691.24,0
2247,1167,4,1,3566.13,225.03
2248,1167,53,1,215.16,0
2249,1168,74,1,385.43,0
2250,1169,35,1,329.53,21.33
2251,1169,75,3,371.53,0
2252,1170,62,1,560.88,0
2253,1171,13,1,363.74,0
2254,1171,37,1,281.15,0
2255,1172,64,1,784.2,0
2256,1172,77,1,128.35,0
2257,1172,28,1,142.41,0
2258,1173,4,1,3457.6,0
2259,1174,5,1,435.28,0
2260,1175,16,4,343.99,42.35
2261,1175,52,1,2622.36,411.3
2262,1175,70,1,636.88,0
2263,1176,71,1,2584.1,201.27
2264,1177,8,1,1217.13,0
2265,1178,76,1,967.72,76.05
2266,1178,13,1,377.23,0
2267,1179,15,2,101.08,0
2268,1179,27,3,274.42,0
2269,1179,18,1,388.78,0
2270,1180,67,1,1410.28,0
2271,1181,69,1,176.51,0
2272,1182,10,1,356.37,0
2273,1182,78,1,404.45,0
2274,1182,28,1,143.8,24.11
2275,1182,56,1,356.85,63.48
2276,1183,74,4,373.83,0
2277,1184,37,2,258.33,43.4
2278,1185,7,1,423.67,0
2279,1186,9,1,76.5,0
2280,1187,42,1,295.97,0
2281,1188,1,1,192.6,26.22
2282,1188,18,1,395.45,0
2283,1188,47,1,474.35,0
2284,1189,37,1,290.02,0
2285,1190,4,1,3474.08,0
2286,1190,48,1,3217.48,0
2287,1190,14,1,435.06,0
2288,1190,76,1,990.01,0
2289,1190,44,1,275.64,0
2290,1191,4,1,3712.83,0
2291,1192,11,2,67.08,10.45
2292,1192,38,1,714.11,0
2293,1193,54,2,3042.91,0
2294,1193,24,1,650.75,0
2295,1193,34,4,782.29,0
2296,1193,6,1,410.76,0
2297,1194,63,1,649.49,68.34
2298,1194,18,1,383.14,0
2299,1194,69,1,167.56,0
2300,1195,72,1,382.02,30.18
2301,1196,25,1,773.56,0
2302,1197,35,1,328.39,0
2303,1198,15,1,110.42,0
2304,1198,30,3,2451.78,387.26
2305,1199,25,3,730.43,0
2306,1199,41,1,3292.42,557.81
2307,1199,57,1,91.45,0
2308,1200,63,1,613.53,0
2309,1201,4,3,3324.02,545.95
2310,1201,17,1,221.92,0
2311,1202,32,1,96.22,0
2312,1202,39,1,73.8,0
2313,1202,10,1,354.52,0
2314,1202,79,1,268.24,0
2315,1203,23,1,418.9,0
2316,1203,11,1,64.82,0
2317,1204,72,1,393.19,0
2318,1204,4,2,3619.19,555.86
2319,1205,57,3,94.5,0
2320,1205,33,1,583.02,0
2321,1206,42,3,305.59,0
2322,1207,40,1,341.18,0
2323,1207,3,2,526.3,0
2324,1208,7,1,407.5,49.37
2325,1209,2,1,556.52,0
2326,1209,49,1,154.14,0
2327,1210,6,1,413.28,0
2328,1211,29,1,220.29,0
2329,1212,8,1,1132.88,0
2330,1212,18,1,385.5,0
2331,1212,46,1,467.58,0
2332,1213,64,2,707.34,0
2333,1214,69,1,165.59,10.25
2334,1214,37,1,282.49,27.73
2335,1214,24,1,660.14,0
2336,1215,51,1,122.07,0
2337,1216,75,1,402.08,0
2338,1216,4,1,3389.81,331.61
2339,1217,28,1,132.35,0
2340,1218,38,1,661.72,83.38
2341,1218,46,3,426.91,0
2342,1219,3,3,481.42,0
2343,1220,80,1,836.89,62.2
2344,1221,18,2,366.89,36.54
2345,1222,23,1,430.75,0
2346,1222,16,1,348.7,0
2347,1222,46,1,475.46,0
2348,1222,31,2,518.78,33.51
2349,1223,6,1,438.31,0
2350,1224,20,1,174.93,0
2351,1225,31,1,471.18,0
2352,1226,63,1,610.28,0
2353,1226,11,1,66.47,0
2354,1227,19,1,2296.89,0
2355,1228,64,1,725.11,0
2356,1228,9,1,81.3,0
2357,1229,19,1,2433.06,0
2358,1229,30,2,2410.2,0
2359,1230,50,1,155.37,0
2360,1231,10,1,346.32,0
2361,1231,37,2,271.2,0
2362,1232,38,3,673.19,0
2363,1233,14,1,483.42,0
2364,1233,11,1,65.18,3.68
2365,1234,54,1,3148.68,135.33
2366,1234,9,2,77.19,0
2367,1235,10,2,361.61,24.19
2368,1236,51,1,127.7,0
2369,1236,62,1,607.23,0
2370,1237,32,1,89.53,0
2371,1238,75,1,367.7,0
2372,1238,20,1,179.4,0
2373,1239,64,1,717.33,55.04
2374,1240,4,3,3427.33,0
2375,1241,32,1,95.47,0
2376,1241,73,2,335.73,32.1
2377,1241,69,1,176.38,0
2378,1242,27,1,263.0,0
2379,1243,14,1,438.33,0
2380,1243,63,1,657.71,0
2381,1244,27,3,251.54,36.94
2382,1245,4,2,3390.49,0
2383,1245,50,1,154.62,0
2384,1246,48,1,3480.72,0
2385,1246,9,1,83.67,0
2386,1246,19,1,2445.23,0
2387,1247,50,1,165.53,15.92
2388,1248,55,1,982.23,0
2389,1249,48,2,3073.26,0
2390,1250,1,3,189.19,0
2391,1251,50,1,152.67,23.32
2392,1252,54,2,3135.81,0
2393,1253,23,3,422.35,0
2394,1253,77,1,131.42,17.44
2395,1254,18,1,394.36,0
2396,1255,48,1,3146.3,0
2397,1255,1,1,198.92,0
2398,1255,24,2,709.75,0
2399,1256,45,3,349.96,0
2400,1257,48,1,3339.0,0
2401,1257,15,1,108.62,0
2402,1257,67,1,1374.43,0
2403,1258,19,1,2459.16,0
2404,1258,32,3,95.5,3.78
2405,1258,25,3,762.05,0
2406,1258,57,1,88.64,0
2407,1259,18,2,404.78,0
2408,1260,1,1,199.03,0
2409,1261,4,1,3732.86,569.51
2410,1261,7,2,434.63,77.77
2411,1261,67,1,1444.63,0
2412,1262,66,1,126.56,0
2413,1263,11,1,64.78,0
2414,1264,33,3,606.31,0
2415,1264,78,1,383.3,0
2416,1265,36,2,127.23,0
2417,1265,73,2,336.66,0
2418,1265,7,1,391.06,0
2419,1265,15,2,99.76,7.96
2420,1266,61,1,425.27,0
2421,1267,8,1,1210.71,0
2422,1267,70,1,655.33,44.75
2423,1267,7,1,403.39,15.97
2424,1268,66,1,122.13,0
2425,1269,14,1,464.25,0
2426,1270,46,1,421.33,0
2427,1270,65,1,847.43,0
2428,1271,58,1,1184.08,0
2429,1272,12,3,163.03,16.2
2430,1273,14,1,464.26,62.8
2431,1273,52,1,2558.43,0
2432,1273,78,1,433.33,0
2433,1273,68,1,110.24,0
2434,1274,50,1,160.25,9.6
2435,1274,57,1,89.58,7.0
2436,1274,46,1,474.51,0
2437,1275,33,1,580.32,0
2438,1276,57,2,90.37,15.61
2439,1277,75,1,380.65,38.15
2440,1277,76,2,960.13,0
2441,1277,66,1,116.68,0
2442,1277,21,3,120.37,0
2443,1277,37,2,255.81,0
2444,1278,20,2,180.74,27.81
2445,1279,50,1,157.2,0
2446,1280,9,1,82.14,0
2447,1281,17,2,224.34,0
2448,1282,31,1,492.03,0
2449,1283,1,1,192.64,18.98
2450,1283,69,2,174.81,0
2451,1283,73,1,354.41,0
2452,1283,61,1,417.35,0
2453,1284,65,1,838.16,0
2454,1285,65,1,888.85,85.67
2455,1285,50,1,147.47,0
2456,1286,36,1,136.27,0
2457,1286,19,2,2484.23,0
2458,1287,58,1,1151.86,0
2459,1287,61,2,400.79,46.87
2460,1288,14,1,462.16,0
2461,1288,49,1,165.1,0
2462,1289,79,2,256.4,0
2463,1290,35,1,323.84,0
2464,1291,37,3,290.17,0
2465,1292,26,1,877.14,136.54
2466,1292,59,1,283.92,35.08
2467,1293,3,1,490.77,0
2468,1294,15,1,110.51,0
2469,1295,43,1,655.53,58.7
2470,1296,20,1,173.45,0
2471,1296,54,1,3123.0,0
2472,1296,2,2,621.68,0
2473,1297,27,1,263.73,27.38
2474,1297,29,1,209.84,0
2475,1297,41,1,3151.07,0
2476,1298,65,3,911.35,0
2477,1299,31,2,459.36,78.72
2478,1300,18,1,391.51,0
2479,1300,53,1,219.78,0
2480,1300,55,3,1074.14,0
2481,1300,47,1,421.72,0
2482,1301,19,1,2394.07,311.18
2483,1301,3,1,473.51,15.92
2484,1302,36,1,126.7,0
2485,1302,27,1,248.75,0
2486,1302,19,2,2491.45,0
2487,1303,28,1,142.45,0
2488,1304,2,1,557.26,0
2489,1305,68,1,109.95,0
2490,1305,77,1,121.74,0
2491,1306,69,1,184.3,24.85
2492,1306,6,1,414.19,0
2493,1306,23,1,392.96,0
2494,1307,30,3,2566.85,0
2495,1307,7,1,393.11,0
2496,1308,69,3,163.01,0
2497,1309,18,1,387.03,61.13
2498,1310,74,2,414.43,0
2499,1310,39,2,73.49,0
2500,1310,59,1,292.13,0
2501,1311,45,1,359.71,0
2502,1312,2,1,623.2,0
2503,1312,79,1,253.48,28.81
2504,1313,40,1,347.02,0
2505,1313,18,1,403.46,61.26
2506,1313,55,1,1035.5,107.99
2507,1313,78,1,428.99,0
2508,1313,30,1,2647.53,0
2509,1314,70,1,650.16,0
2510,1315,51,2,129.34,21.81
2511,1316,21,1,120.44,0
2512,1317,66,1,114.61,0
2513,1317,2,1,582.75,0
2514,1317,73,1,357.44,0
2515,1318,69,1,168.94,0
2516,1318,78,2,411.61,32.32
2517,1319,62,1,569.66,0
2518,1319,60,1,781.68,0
2519,1320,72,1,420.05,14.45
2520,1321,38,1,680.93,0
2521,1322,43,1,644.86,0
2522,1322,62,1,617.03,0
2523,1322,71,2,2651.6,291.49
2524,1323,15,2,103.96,0
2525,1324,47,2,421.82,0
2526,1325,77,2,124.7,0
2527,1326,63,1,692.96,0
2528,1326,45,1,352.18,0
2529,1327,14,2,435.31,0
2530,1328,65,1,871.85,0
2531,1329,3,1,513.95,0
2532,1330,21,1,115.57,0
2533,1330,30,1,2624.55,453.61
2534,1330,25,1,716.26,49.6
2535,1330,53,1,223.29,0
2536,1330,78,1,418.73,0
2537,1331,61,3,416.72,0
2538,1332,42,1,300.64,37.97
2539,1333,51,3,132.2,0
2540,1334,64,1,758.36,0
2541,1335,27,1,255.38,0
2542,1335,47,1,463.37,0
2543,1336,71,1,2675.12,0
2544,1336,69,1,177.27,0
2545,1337,38,2,662.28,0
2546,1337,72,1,409.88,0
2547,1338,54,2,2927.68,0
2548,1339,67,1,1446.67,0
2549,1339,41,1,3132.82,332.65
2550,1339,31,1,473.19,0
2551,1340,79,1,271.46,18.07
2552,1340,72,3,403.8,0
2553,1341,69,1,162.99,0
2554,1342,8,1,1241.13,0
2555,1343,52,1,2805.51,167.1
2556,1343,60,1,852.55,0
2557,1344,6,1,420.24,0
2558,1345,19,1,2385.32,0
2559,1345,76,1,1020.22,116.65
2560,1346,54,1,3061.26,0
2561,1347,17,1,232.1,0
2562,1348,24,3,658.68,42.19
2563,1349,60,1,830.55,0
2564,1350,29,1,227.92,0
2565,1350,63,1,670.35,0
2566,1351,31,1,494.02,79.21
2567,1352,24,2,723.01,68.77
2568,1353,24,1,654.84,0
2569,1353,45,1,326.84,0
2570,1354,38,1,649.24,0
2571,1355,6,2,440.67,0
2572,1356,42,1,296.32,0
2573,1356,13,1,354.23,0
2574,1357,59,1,289.67,0
2575,1358,70,1,612.24,0
2576,1358,14,1,484.8,20.86
2577,1359,61,1,400.58,0
2578,1360,22,2,363.91,0
2579,1360,55,1,1014.22,0
2580,1360,33,2,573.14,67.84
2581,1361,55,1,1002.02,156.93
2582,1361,74,3,395.24,0
2583,1361,30,1,2498.88,200.76
2584,1361,11,2,67.65,0
2585,1362,17,1,233.28,13.06
2586,1362,54,2,2952.8,432.02
2587,1363,68,1,122.92,0
2588,1363,5,1,407.37,0
2589,1363,40,2,346.69,0
2590,1363,65,2,819.01,113.31
2591,1364,33,1,567.2,0
2592,1365,24,1,655.98,0
2593,1366,4,2,3601.53,154.01
2594,1367,26,1,840.82,125.56
2595,1367,39,2,71.81,0
2596,1367,32,1,94.14,0
2597,1368,14,1,435.14,0
2598,1368,42,3,306.38,0
2599,1369,44,2,304.4,16.52
2600,1370,55,1,1025.7,0
2601,1371,63,2,623.1,70.09
2602,1371,30,1,2628.86,0
2603,1372,59,1,274.2,0
2604,1373,73,1,352.93,44.65
2605,1374,77,2,135.68,21.64
2606,1375,36,1,124.92,0
2607,1376,49,2,160.01,0
2608,1377,5,2,421.34,0
2609,1377,28,1,140.35,0
2610,1378,51,1,129.29,15.6
2611,1378,7,2,399.34,0
2612,1379,45,1,341.83,0
2613,1379,39,1,69.46,0
2614,1380,32,2,95.09,0
2615,1381,41,1,3020.84,0
2616,1382,40,1,328.79,42.29
2617,1383,31,1,506.23,0
2618,1384,10,1,366.11,0
2619,1384,50,1,162.81,18.69
2620,1385,12,4,165.71,0
2621,1385,62,1,583.66,0
2622,1386,55,1,951.69,0
2623,1386,62,1,597.73,22.45
2624,1387,2,1,571.12,0
2625,1387,59,2,258.14,0
2626,1388,78,1,393.37,33.71
2627,1388,42,2,304.37,0
2628,1389,34,2,771.35,65.18
2629,1390,19,1,2296.27,0
2630,1390,79,1,258.93,0
2631,1391,58,2,1179.73,0
2632,1392,65,2,896.13,74.52
2633,1392,54,1,3132.5,0
2634,1393,57,1,94.91,0
2635,1394,59,1,286.94,0
2636,1394,13,2,375.75,52.39
2637,1395,37,1,289.3,0
2638,1396,49,1,164.24,28.37
2639,1396,23,1,425.8,0
2640,1396,64,1,718.48,0
2641,1397,24,1,670.47,0
2642,1398,54,2,2994.79,0
2643,1398,27,3,259.92,0
2644,1398,34,1,742.77,0
2645,1398,62,1,617.33,44.29
2646,1398,4,1,3626.13,0
2647,1399,30,1,2365.85,0
2648,1400,19,3,2309.75,0
2649,1400,77,1,122.41,10.6
2650,1400,15,3,101.73,11.34
2651,1400,22,1,380.43,0
2652,1400,62,1,559.94,26.39
2653,1401,52,2,2687.4,0
2654,1401,7,1,427.16,0
2655,1402,33,1,561.51,0
2656,1402,74,1,368.2,59.0
2657,1403,16,1,335.37,0
2658,1404,54,1,3130.79,0
2659,1405,14,1,455.31,0
2660,1405,2,1,625.3,0
2661,1406,32,1,92.03,0
2662,1407,60,4,788.89,0
2663,1408,54,1,3003.44,0
2664,1408,14,1,430.71,0
2665,1408,77,2,130.44,0
2666,1409,75,1,409.19,15.18
2667,1409,7,2,422.58,17.55
2668,1410,45,1,361.32,60.75
2669,1410,25,2,737.99,0
2670,1410,22,2,371.48,0
2671,1410,15,2,100.37,0
2672,1410,50,2,150.85,0
2673,1411,38,1,671.45,90.13
2674,1411,48,3,3408.14,407.8
2675,1412,16,1,323.94,0
2676,1412,20,1,176.32,0
2677,1413,44,2,273.29,0
2678,1413,14,2,445.39,0
2679,1413,57,1,92.6,0
2680,1414,33,3,548.31,0
2681,1414,64,1,708.05,0
2682,1414,54,1,3054.6,365.74
